project_code,report_month,project_age_days,original_duration_days,revised_duration_days,expenditure_percent,progress_gap,cost_change,cost_change_percent,project_size_category
618251,July 2026,1218.0,912,912.0,0.04996237772761475,-9.020037622272385,0.0,0.0,Medium
618571,July 2026,1552.0,731,1096.0,72.75161099523704,-10.258389004762961,93.98000000000002,41.35533553355336,Small
618725,July 2026,1218.0,730,730.0,22.447544799787526,-2.352455200212475,4.220000000000027,0.22025167145966457,Medium
618726,July 2026,1218.0,730,730.0,18.81746079074483,-7.952539209255171,100.58999999999992,8.106017261247606,Medium
618727,July 2026,1218.0,730,730.0,19.176833543682513,-7.133166456317486,134.5,8.529176760054282,Medium
618738,July 2026,1399.0,1461,2008.0,21.90552628281249,-0.144473717187509,-2940.0699999999997,-46.7294161028277,Large
618739,July 2026,1611.0,731,1583.0,45.00605984181361,-9.793940158186388,36.50999999999999,2.6248813734794227,Medium
618740,July 2026,1611.0,731,1584.0,45.430672608614096,-5.369327391385902,51.75999999999999,3.463806037569179,Medium
618741,July 2026,1583.0,731,1855.0,48.61016604884985,12.360166048849848,111.72000000000003,6.014276639498704,Medium
618742,July 2026,546.0,731,731.0,1.1172381585328615,0.3172381585328614,0.0,0.0,Medium
618775,July 2026,487.0,547,547.0,2.6290208554259458,-23.150979144574055,0.0,0.0,Small
618790,July 2026,1218.0,912,1065.0,41.34682280118856,-7.653177198811441,115.62000000000012,8.128686628655,Medium
618791,July 2026,638.0,699,699.0,38.729236528113546,11.229236528113546,0.0,0.0,Medium
618840,July 2026,3865.0,912,3652.0,91.31712350275897,-6.4128764972410295,227.62,34.27908797927773,Small
618841,July 2026,1734.0,914,1522.0,101.66197829955796,5.9419782995579595,-142.66000000000003,-29.05262300423591,Small
618861,July 2026,2129.0,821,1948.0,65.42179796346255,-32.42820203653744,500.02,55.71563875424814,Small
618862,July 2026,2129.0,913,1704.0,59.7027515829069,-39.4372484170931,890.3900000000003,41.29402380091087,Medium
618902,July 2026,3437.0,731,2466.0,85.8910022726926,-4.17899772730739,648.78,97.93792645371656,Small
618903,July 2026,3409.0,731,2831.0,98.90200869712,4.902008697119996,-1.240000000000009,-0.09957200099572075,Medium
618905,July 2026,881.0,730,791.0,57.28504389948531,-19.994956100514692,57.98000000000002,12.323060573857603,Small
618914,July 2026,1369.0,914,1248.0,60.110840252913846,-3.7991597470861507,-1807.5700000000002,-40.7755973985838,Medium
618917,July 2026,1096.0,518,914.0,24.08139922794643,-64.21860077205356,-68.57999999999998,-14.046370637391442,Small
618926,July 2026,1430.0,730,1461.0,26.155658419129857,15.185658419129856,495.68000000000006,34.63000223563604,Medium
618953,July 2026,2707.0,1277,2585.0,107.2176740689903,14.8176740689903,24.360000000000127,2.0307107487620777,Medium
618954,July 2026,1430.0,911,911.0,37.836901504386326,14.056901504386325,229.81999999999994,15.60005430355688,Medium
618955,July 2026,3103.0,731,2465.0,102.6838156082847,2.8838156082847064,429.22,67.24529602531766,Small
618956,July 2026,881.0,912,1247.0,15.048645805942677,-11.791354194057323,-118.67000000000002,-23.78299296550895,Small
619127,July 2026,1583.0,730,1461.0,36.10972121257895,5.699721212578947,-67.28999999999996,-3.0785771474322297,Medium
619136,July 2026,1491.0,700,912.0,53.67056390678437,-46.32943609321563,17.870000000000005,2.9257670519663392,Small
619152,July 2026,3865.0,913,3348.0,94.75416570116492,-5.195834298835081,0.0,0.0,Medium
619166,July 2026,1369.0,731,974.0,52.59288325313397,-46.90711674686603,200.06999999999994,26.038914557167946,Small
619289,July 2026,2007.0,731,1675.0,40.401730458665845,-42.31826954133415,36.850000000000136,2.2201336297528114,Medium
619301,July 2026,4748.0,882,2800.0,90.54439904718336,-9.445600952816633,96.02999999999997,17.85342455566297,Small
619305,July 2026,2007.0,731,1705.0,33.364780029536846,-43.93521997046315,255.08999999999992,14.415936705283974,Medium
619306,July 2026,1976.0,731,1614.0,52.037389228341354,-43.86261077165865,214.81000000000006,21.04247482465421,Medium
619317,July 2026,5813.0,915,5875.0,74.3365510977783,-25.113448902221705,183.39000000000033,6.7338868101887845,Medium
617908,July 2026,912.0,730,730.0,0.0,-42.0,0.0,0.0,Small
617919,July 2026,3044.0,731,2404.0,87.10999054522534,-10.790009454774662,0.0,0.0,Small
617971,July 2026,1308.0,730,730.0,0.3535980148883375,-69.64640198511167,0.0,0.0,Small
617972,July 2026,1308.0,547,,0.0,0.0,0.0,0.0,Small
618014,July 2026,1583.0,518,518.0,26.626475759859332,-11.93352424014067,0.0,0.0,Small
618015,July 2026,1583.0,549,883.0,36.58323505001529,-23.41676494998471,3.5200000000000102,1.5615988642917396,Small
618016,July 2026,1583.0,730,730.0,19.290962157809986,-8.779037842190014,0.0,0.0,Small
618017,July 2026,1583.0,549,883.0,32.43006993006993,-27.569930069930066,0.0,0.0,Small
618018,July 2026,1583.0,547,1065.0,3.3115977106409638,-7.688402289359036,0.0,0.0,Small
618589,July 2026,1491.0,731,1339.0,64.19996016248875,-11.19003983751125,-171.26999999999998,-9.36925601750547,Medium
618590,July 2026,1491.0,700,1369.0,64.09726179119957,-9.862738208800423,-396.93000000000006,-20.262902649446122,Medium
618639,July 2026,2282.0,731,1736.0,58.2750231787817,-36.5349768212183,668.2700000000002,36.01388237703374,Medium
618640,July 2026,1583.0,912,912.0,39.1716427302857,-42.3283572697143,599.06,26.491840976429483,Medium
618646,July 2026,699.0,1096,1096.0,0.0009532676426008953,0.0009532676426008953,0.0,0.0,Medium
618673,July 2026,1703.0,731,1614.0,63.35086880280567,-35.99913119719432,-239.04999999999995,-17.471988539603416,Medium
618674,July 2026,1673.0,731,1308.0,51.82752888542287,-48.17247111457713,-8.920000000000073,-0.6065015332521995,Medium
618675,July 2026,1583.0,731,1247.0,37.55283324256116,-33.17716675743885,-3.5299999999999727,-0.2700511031549292,Medium
618957,July 2026,1976.0,730,1673.0,72.41868344998352,-26.33131655001648,302.14,30.14376502748595,Medium
619039,July 2026,395.0,731,,0.0,0.0,0.0,0.0,Small
619103,July 2026,3926.0,730,3774.0,77.22201371592344,-22.77798628407656,75.83999999999992,6.916426512968292,Medium
619167,July 2026,2404.0,730,2161.0,66.95497388767781,-26.145026112322185,410.15999999999997,47.41185990058952,Small
619347,July 2026,122.0,731,,0.0,0.0,0.0,0.0,Small
619183,July 2026,1369.0,851,912.0,32.449805902241515,-47.550194097758485,41.50999999999999,20.958295466020395,Small
618509,July 2026,2191.0,730,1765.0,83.27441058340331,-16.715589416596686,113.50999999999976,5.431256399705243,Medium
619090,July 2026,3103.0,731,2496.0,89.18853128206666,-10.811468717933337,602.5499999999997,29.141497434310104,Medium
619202,July 2026,3044.0,730,2160.0,89.37956483013106,-9.420435169868938,1784.83,83.22166114134109,Medium
617941,July 2026,730.0,730,730.0,0.07030759573132456,-0.9296924042686754,0.0,0.0,Small
617942,July 2026,1187.0,730,913.0,0.0,-99.08,0.0,0.0,Small
617943,July 2026,577.0,914,914.0,0.0,0.0,0.0,0.0,Small
618609,July 2026,912.0,699,1003.0,53.18388769444796,-5.996112305552039,-146.8,-31.700786041288765,Small
617906,July 2026,1369.0,730,730.0,0.0,-35.0,44.59,18.081914030819142,Small
617916,July 2026,852.0,914,914.0,0.0,-35.0,0.0,0.0,Medium
617926,July 2026,852.0,730,730.0,0.0,-53.0,0.0,0.0,Small
617927,July 2026,852.0,730,730.0,0.0,-36.0,0.0,0.0,Small
617928,July 2026,1583.0,730,883.0,0.0,-98.0,20.140000000000015,13.326275392046593,Small
617976,July 2026,1218.0,730,822.0,10.993964541682383,-79.00603545831761,0.0,0.0,Small
618022,July 2026,1308.0,547,1034.0,10.329559978090193,-66.67044002190981,46.02000000000001,26.59193343349128,Small
618107,July 2026,881.0,913,913.0,36.4937976644939,13.493797664493897,0.0,0.0,Medium
618108,July 2026,1399.0,731,1096.0,17.510957518543492,-46.98904248145651,0.0,0.0,Small
618459,July 2026,2129.0,609,1523.0,82.77563608326908,-2.7243639167309226,1.2000000000000455,0.07716049382716342,Medium
618462,July 2026,2434.0,730,1918.0,78.59781726564677,-21.402182734353232,6.290000000000191,0.38240569048850603,Medium
618463,July 2026,3072.0,700,2465.0,55.09211107470045,-36.247888925299556,1482.64,111.91087225627247,Medium
618467,July 2026,1096.0,548,1186.0,9.10500030923372,-12.64499969076628,-7.130000000000109,-0.2748470609096593,Medium
618503,July 2026,2252.0,730,1857.0,97.41563600799715,-2.5843639920028494,121.37000000000012,11.737456964914328,Medium
618504,July 2026,2252.0,730,1704.0,89.99506892465759,-8.08493107534241,176.97000000000003,14.975121852152723,Medium
618507,July 2026,760.0,304,730.0,115.18305814788225,23.35305814788225,34.68000000000001,7.429305912596402,Small
618508,July 2026,852.0,730,881.0,40.62530995492566,-8.104690045074335,0.0,0.0,Small
618564,July 2026,1277.0,731,1186.0,83.45952242283052,18.93952242283052,-1519.42,-97.78987745855217,Medium
618615,July 2026,2342.0,730,1979.0,91.89515887738617,-7.804841122613837,57.39999999999998,7.376469832294543,Small
618616,July 2026,852.0,730,730.0,33.364797822364665,-2.1052021776353342,-170.04000000000002,-27.181175868793762,Small
618787,July 2026,1583.0,882,1520.0,49.65772707067714,-46.34227292932286,314.19000000000005,22.882466898751698,Medium
618901,July 2026,1673.0,731,1341.0,85.0605064512898,-2.0594935487102077,-83.1099999999999,-7.035231178153614,Medium
618930,July 2026,1218.0,730,730.0,19.98552338530067,-5.83447661469933,-290.46000000000004,-24.44003163758141,Medium
618931,July 2026,1218.0,730,730.0,14.530125582051642,4.450125582051642,-197.05999999999995,-25.792518520457573,Small
619061,July 2026,487.0,731,731.0,0.0,-7.0,0.0,0.0,Small
619087,July 2026,1583.0,731,1218.0,80.3436693064037,3.513669306403699,-680.1500000000001,-32.85050520662275,Medium
619145,July 2026,3803.0,911,2950.0,89.53810377576198,-10.461896224238018,248.95000000000005,28.363582504471868,Small
619197,July 2026,2129.0,730,1642.0,82.99093919493039,-15.909060805069615,73.57999999999993,6.205669272744134,Medium
619297,July 2026,150.0,731,184.0,1.4276885043263288,1.4276885043263288,0.0,0.0,Small
618482,July 2026,2038.0,730,1673.0,66.24634758632043,-33.66365241367957,563.4100000000001,30.185535416744802,Medium
618483,July 2026,2038.0,730,1642.0,65.61842758559132,-34.27157241440868,258.6600000000001,16.863228304875907,Medium
618506,July 2026,791.0,730,730.0,54.907924339638356,-6.4720756603616465,-161.72,-40.254891223179165,Small
618580,July 2026,2738.0,730,2191.0,62.625163478829485,-35.234836521170514,682.1300000000001,53.48738738032323,Medium
618788,July 2026,1583.0,700,1157.0,46.91733551454424,-40.132664485455756,246.44000000000005,26.57837406440759,Small
618792,July 2026,1338.0,731,974.0,39.84058870312268,-59.65941129687732,-186.01999999999998,-13.98404787142073,Medium
618936,July 2026,1583.0,731,1489.0,77.52303057328997,9.523030573289972,-350.07000000000005,-27.57542339503742,Medium
619080,July 2026,1246.0,731,1066.0,48.60332460156192,-44.366675398438076,132.06000000000017,12.07847441349981,Medium
619092,July 2026,2738.0,730,2191.0,66.24699717454351,-33.72300282545649,612.5999999999999,61.616141296694884,Small
619132,July 2026,2252.0,730,1734.0,66.10430247718384,-11.655697522816169,107.46000000000004,5.936885372698948,Medium
619201,July 2026,1338.0,731,1157.0,40.877964673726694,-55.7820353262733,300.0899999999999,17.232191564500845,Medium
618215,July 2026,1856.0,1095,1095.0,0.0,-22.26,-80.36000000000001,-29.28998396267678,Small
618216,July 2026,1948.0,1066,1523.0,15.456559192714742,-7.783440807285256,-27.400000000000006,-11.884623725872915,Small
618217,July 2026,1948.0,1096,1553.0,38.20192504607823,-24.07807495392177,-70.52000000000001,-22.410779546826838,Small
618230,July 2026,2160.0,913,1522.0,0.0,-70.58,0.0,0.0,Small
618231,July 2026,2160.0,914,1553.0,53.32723899658538,-40.292761003414626,0.0,0.0,Small
618232,July 2026,2160.0,912,1126.0,40.96410904115356,-17.035890958846437,-61.599999999999994,-24.481360782131784,Small
618253,July 2026,1126.0,1096,1096.0,0.0,0.0,25.909999999999968,2.974912451920313,Small
618850,July 2026,3774.0,912,3134.0,95.34894985075711,-4.6510501492428915,187.55000000000018,12.809742370843932,Medium
618851,July 2026,3317.0,1280,3287.0,64.56826558350538,-31.081734416494626,1045.9899999999998,30.584950072369477,Medium
618852,July 2026,1611.0,731,1522.0,95.04971110301389,-4.950288896986109,1.0,0.5232588561561404,Small
618878,July 2026,1583.0,731,1096.0,63.9307742824399,-35.24922571756011,79.94000000000005,11.474915667838951,Small
618879,July 2026,1491.0,730,730.0,71.55963302752293,-28.300366972477065,0.0,0.0,Small
618880,July 2026,1461.0,640,1126.0,74.52271329803986,17.91271329803986,-148.89,-18.25348175755198,Small
618881,July 2026,1246.0,914,914.0,49.18059313729897,13.880593137298973,-0.6299999999998818,-0.05660275646438355,Medium
618888,July 2026,1583.0,731,1340.0,72.67300643299819,-24.52699356700181,212.42999999999984,18.53357645765535,Medium
618889,July 2026,1948.0,731,1370.0,60.26706896457482,-37.182931035425185,506.53999999999996,38.28867304130919,Medium
618890,July 2026,1430.0,731,1157.0,49.010360085848276,-45.35963991415173,15.430000000000064,2.0868553807868735,Small
618891,July 2026,912.0,730,853.0,18.518000787891882,-12.941999212108119,-457.5200000000001,-36.7654267415604,Medium
618892,July 2026,395.0,731,731.0,0.5307951855768746,-0.1492048144231255,0.0,0.0,Small
618921,July 2026,1583.0,1096,1552.0,44.647009966777404,-19.5529900332226,945.3200000000002,55.49346044567592,Medium
618922,July 2026,1552.0,1095,1370.0,52.27373712127523,-7.60626287872477,924.4599999999998,47.25649964728614,Medium
619003,July 2026,3044.0,912,2922.0,88.69782103676795,-1.4121789632320514,637.79,72.33311406990723,Small
619153,July 2026,1948.0,731,1675.0,60.13910083343116,-8.510899166568848,360.92999999999995,36.01700412130404,Medium
618038,July 2026,852.0,730,,0.0,-3.0,0.0,0.0,Small
618201,July 2026,1034.0,730,942.0,0.0,-51.0,0.0,0.0,Small
618202,July 2026,1218.0,730,1033.0,11.301552754350434,-35.498447245649565,0.0,0.0,Small
618203,July 2026,1218.0,699,914.0,13.46956264473939,-43.53043735526061,0.0,0.0,Small
618204,July 2026,1703.0,731,1491.0,26.32875747976065,-28.56124252023935,0.0,0.0,Small
618205,July 2026,1491.0,731,1218.0,36.305345736283485,-49.194654263716515,0.0,0.0,Small
618206,July 2026,852.0,911,,11.43038136859937,-30.269618631400633,0.0,0.0,Medium
618221,July 2026,1764.0,730,1095.0,0.0,-60.0,0.0,0.0,Small
618222,July 2026,1369.0,731,1155.0,28.212285536492132,-43.057714463507864,0.0,0.0,Small
618223,July 2026,2313.0,730,1917.0,50.75524749885568,-39.30475250114432,0.0,0.0,Small
618224,July 2026,2313.0,1096,1826.0,55.330815463568264,-36.76918453643173,0.0,0.0,Small
618225,July 2026,1826.0,731,1614.0,40.98671726755218,-48.21328273244782,0.0,0.0,Small
618226,July 2026,2191.0,731,1491.0,58.74710998568755,-36.522890014312445,0.0,0.0,Small
618394,July 2026,2191.0,547,2191.0,80.84927008918667,-13.41072991081333,-3.019999999999982,-1.322299575287877,Small
618395,July 2026,1948.0,549,1887.0,32.13316940850458,-21.356830591495424,0.0,0.0,Small
618397,July 2026,3044.0,731,2587.0,93.77100429855413,-0.28899570144587017,0.0,0.0,Small
618398,July 2026,2191.0,547,2069.0,90.26519284596044,-6.684807154039561,0.0,0.0,Small
618399,July 2026,1948.0,730,2130.0,42.22899484685984,-8.41100515314016,0.0,0.0,Small
618400,July 2026,1948.0,518,1492.0,30.13475195101754,-68.41524804898245,0.0,0.0,Small
618406,July 2026,3044.0,731,2680.0,123.47359608049861,30.97359608049861,0.0,0.0,Small
618407,July 2026,3044.0,731,1369.0,46.96697920913167,-28.323020790868334,0.0,0.0,Small
618494,July 2026,1734.0,731,1552.0,49.68546182491336,-40.324538175086644,1001.6100000000001,36.89239212508518,Medium
618495,July 2026,1491.0,731,1614.0,35.13130712948313,-31.60869287051686,0.0,0.0,Medium
618496,July 2026,1764.0,731,1461.0,49.10091335785868,-45.03908664214132,700.8399999999999,38.471334782513225,Medium
618497,July 2026,1308.0,731,1308.0,64.71323996801247,-5.456760031987528,-50.35000000000002,-4.908699170346974,Medium
618541,July 2026,1948.0,914,1887.0,70.34390884380902,-18.656091156190982,-315.1999999999998,-10.794668420115338,Medium
618542,July 2026,577.0,731,731.0,32.008019517379644,31.988019517379644,0.0,0.0,Small
618543,July 2026,1826.0,1096,1948.0,39.26230300686455,8.762303006864549,-877.8700000000001,-45.90962100650047,Medium
618544,July 2026,1826.0,851,1673.0,103.31149178738283,16.21149178738284,-380.8799999999999,-27.169423698345774,Medium
618545,July 2026,1826.0,912,1946.0,68.81239320082742,26.012393200827418,-169.72000000000003,-27.620101549277443,Small
618547,July 2026,1338.0,913,1278.0,73.72910322540551,18.709103225405507,-317.36,-33.02393340270552,Small
618549,July 2026,1338.0,731,1279.0,92.60241392036524,8.732413920365232,488.94000000000005,201.5001030290542,Small
618550,July 2026,1491.0,548,1461.0,94.37592729970326,19.74592729970327,-640.06,-74.79608292238295,Small
618967,July 2026,852.0,730,942.0,59.733613502338514,-5.1463864976614815,0.0,0.0,Small
619038,July 2026,1948.0,549,1673.0,54.481079884930296,-45.4889201150697,0.0,0.0,Small
618060,July 2026,1642.0,547,1369.0,51.44506836712034,-37.55493163287966,0.0,0.0,Small
618083,July 2026,1611.0,731,974.0,0.5056890012642224,-4.494310998735777,0.0,0.0,Small
618084,July 2026,2342.0,730,1887.0,75.38714745268197,-19.612852547318028,-19.340000000000003,-12.639696751846289,Small
618127,July 2026,1218.0,546,546.0,3.933836468150002,-11.066163531849998,0.0,0.0,Small
618242,July 2026,1522.0,731,1096.0,31.345270585102845,-23.194729414897154,0.0,0.0,Small
618534,July 2026,546.0,912,912.0,0.19755708975039832,0.19755708975039832,0.0,0.0,Small
618535,July 2026,546.0,912,912.0,15.330380547771854,-4.579619452228146,-245.25,-35.658723119647554,Small
618641,July 2026,699.0,730,730.0,22.13003469603258,12.370034696032581,0.0,0.0,Medium
618642,July 2026,2313.0,700,1614.0,72.34867466701833,-27.551325332981676,12.819999999999936,0.6808537757643639,Medium
618644,July 2026,1611.0,731,1279.0,67.95286522271388,-18.61713477728611,247.26,20.35178981505107,Medium
618645,July 2026,1611.0,731,1218.0,59.94818753395948,-18.151812466040518,22.670000000000073,2.249074873260124,Medium
618729,July 2026,1218.0,731,731.0,14.103613990474754,14.103613990474754,0.0,0.0,Medium
618730,July 2026,1218.0,731,731.0,11.863387377366177,6.2133873773661765,0.0,0.0,Medium
618731,July 2026,1218.0,731,731.0,10.134258475771421,10.134258475771421,0.0,0.0,Medium
618733,July 2026,1218.0,731,731.0,14.308563637317112,14.208563637317113,0.0,0.0,Medium
618736,July 2026,852.0,911,911.0,39.50492670031242,-9.995073299687583,-104.05999999999995,-11.114434024736711,Small
618737,July 2026,546.0,730,730.0,89.24731182795699,89.24731182795699,-297.95,-98.16163146970645,Small
618830,July 2026,1369.0,731,1216.0,68.49021542409918,-8.459784575900827,134.22000000000003,8.842654509279454,Medium
618831,July 2026,1218.0,730,881.0,32.24026921953993,3.0402692195399332,-135.26,-9.413975501113585,Medium
618832,July 2026,881.0,730,730.0,19.89614220046752,8.79614220046752,0.0,0.0,Medium
618863,July 2026,3437.0,1735,2465.0,99.83183924315561,1.3318392431556134,164.14999999999998,24.77960268099752,Small
618947,July 2026,3044.0,577,1765.0,68.86640454578607,-22.96359545421393,3.410000000000082,0.2266081871345084,Medium
618949,July 2026,1399.0,731,974.0,50.29798681907116,-40.23201318092884,108.81999999999994,7.531108558140817,Medium
618950,July 2026,607.0,730,730.0,6.773684580349672,-5.226315419650328,0.0,0.0,Medium
619005,July 2026,1218.0,730,730.0,0.4317269076305221,-12.568273092369477,-36.22,-15.385268881148587,Small
617935,July 2026,2160.0,1096,1979.0,66.40819479813442,1.4081947981344172,51.49000000000001,17.27852348993289,Small
617950,July 2026,1338.0,549,549.0,4.7744839056843755,-17.225516094315623,0.0,0.0,Small
617951,July 2026,1218.0,546,546.0,2.2317596566523603,-11.768240343347639,0.0,0.0,Small
617955,July 2026,1583.0,731,1371.0,43.538106106997716,-41.461893893002284,0.0,0.0,Small
617989,July 2026,2679.0,915,2892.0,55.077021480731304,-13.922978519268696,30.29000000000002,19.25375031782356,Small
617997,July 2026,1218.0,730,730.0,3.829518664958883,-2.170481335041117,0.0,0.0,Small
617998,July 2026,1583.0,731,1369.0,64.96571878161178,-18.034281218388216,0.0,0.0,Small
617999,July 2026,1218.0,577,912.0,19.452101267969972,-50.087898732030034,0.0,0.0,Small
618000,July 2026,1583.0,488,1339.0,75.53429676368818,-24.465703236311825,-22.950000000000017,-13.473053892215578,Small
618027,July 2026,1246.0,730,1005.0,44.46613706745658,-45.53386293254342,0.0,0.0,Small
618028,July 2026,1246.0,730,730.0,19.050185650976164,-16.949814349023836,0.0,0.0,Small
618029,July 2026,1642.0,731,1520.0,65.0900467858745,-18.239953214125492,-38.629999999999995,-11.01542673016054,Small
618031,July 2026,2007.0,1461,1704.0,23.551145156298357,-74.44885484370164,0.0,0.0,Small
618086,July 2026,1218.0,549,549.0,1.3008683255572835,-47.19913167444272,0.0,0.0,Small
618087,July 2026,1583.0,547,1308.0,72.40503360950447,-23.59496639049553,0.0,0.0,Small
618095,July 2026,1246.0,546,911.0,37.2047946952308,-37.7952053047692,0.0,0.0,Small
618109,July 2026,1642.0,731,1431.0,61.13235128752952,-27.19764871247048,0.0,0.0,Small
618147,July 2026,1277.0,549,883.0,28.028574858926635,-36.97142514107337,0.0,0.0,Small
618148,July 2026,1218.0,731,731.0,0.7826518535486582,0.7826518535486582,0.0,0.0,Small
618149,July 2026,1246.0,730,730.0,30.115245170255672,-30.09475482974433,0.0,0.0,Small
618151,July 2026,1218.0,1096,,0.15770688653404533,0.15770688653404533,0.0,0.0,Medium
618184,July 2026,1277.0,731,1399.0,51.05243015690777,-13.947569843092232,0.0,0.0,Small
618185,July 2026,1308.0,730,730.0,3.970122800354475,-8.029877199645526,0.0,0.0,Small
618189,July 2026,912.0,730,730.0,10.761834922186916,-14.418165077813084,0.0,0.0,Small
618517,July 2026,1673.0,915,1522.0,97.51886396981763,14.328863969817633,-372.0300000000001,-32.7667145210016,Medium
618518,July 2026,3468.0,912,3256.0,70.52119789128606,-28.34880210871394,351.16999999999985,24.140870437968736,Medium
618520,July 2026,2160.0,730,1979.0,72.47630935255826,-26.723690647441742,347.8299999999999,24.176015124344907,Medium
618630,July 2026,1611.0,913,1461.0,52.62309572089637,-28.72690427910362,-432.26,-18.350625753536313,Medium
618649,July 2026,1218.0,730,942.0,39.42712138865301,-14.372878611346984,-233.37000000000012,-18.727280022469213,Medium
618650,July 2026,912.0,730,1036.0,25.097161410931275,0.5971614109312746,-144.2800000000002,-10.578488158955949,Medium
618651,July 2026,881.0,702,852.0,45.94880751812293,-12.75119248187707,-133.94000000000005,-9.380340084600949,Medium
618697,July 2026,881.0,699,1156.0,39.873261749691956,0.903261749691957,-341.96,-54.62532547403396,Small
618702,July 2026,2038.0,730,1977.0,110.14686248331107,15.936862483311074,-341.95000000000005,-20.597040097820134,Medium
618706,July 2026,3072.0,915,2680.0,105.57295310978563,6.382953109785632,591.4099999999999,16.916713624961023,Medium
618707,July 2026,607.0,730,851.0,4.4462803201646866,-8.223719679835312,0.0,0.0,Small
618709,July 2026,1218.0,731,1797.0,93.5946000402982,1.0846000402981986,-347.55000000000007,-25.933664142073653,Medium
618799,July 2026,3044.0,730,2161.0,103.13710895597539,7.907108955975389,16.629999999999995,3.778171573973099,Small
618870,July 2026,1246.0,730,1005.0,25.89465149277503,-1.9053485072249714,843.0300000000001,95.40639641474843,Small
618871,July 2026,1246.0,730,882.0,36.35014836795253,21.820148367952527,-13.440000000000055,-1.4771503308201321,Small
618872,July 2026,1246.0,730,1065.0,28.62829952837621,9.048299528376212,-110.73000000000002,-10.419097444390081,Medium
618873,July 2026,1277.0,730,1096.0,38.44664228723404,21.086642287234042,-69.50999999999999,-5.461574121363075,Medium
618887,July 2026,2738.0,730,1977.0,64.64317848737382,-19.606821512626183,462.1300000000001,22.18600274606574,Medium
618896,July 2026,1948.0,731,1643.0,61.395686488024296,-14.704313511975698,652.3,47.04957407981765,Medium
619065,July 2026,2038.0,730,1826.0,63.79919404728178,-36.00080595271822,-15.36999999999989,-0.8808022922636041,Medium
619071,July 2026,1948.0,1096,1673.0,65.27100108160077,3.911001081600773,-367.95000000000005,-18.10643899318456,Medium
619072,July 2026,1611.0,731,1369.0,88.85618296141044,-6.033817038589561,116.07999999999993,9.823302416897969,Medium
619073,July 2026,2342.0,730,2038.0,74.04198167363472,-25.15801832636528,528.78,40.12779455734818,Medium
619096,July 2026,5113.0,884,4597.0,92.8939874132969,-5.0460125867031,346.06999999999994,21.03871312890596,Medium
619106,July 2026,1218.0,730,1003.0,29.403096759339203,-11.2269032406608,-273.23000000000013,-23.92808351140226,Medium
619107,July 2026,881.0,730,943.0,20.272399519294968,5.272399519294968,-188.06000000000017,-14.340290221974833,Medium
619108,July 2026,881.0,730,852.0,39.02033345270781,-1.189666547292191,-195.8800000000001,-13.486364230978436,Medium
619117,July 2026,3865.0,730,3440.0,97.93934396188382,0.13934396188382436,69.83000000000004,6.8355570347602255,Medium
619120,July 2026,3072.0,913,2466.0,90.3242429914266,-8.865757008573397,1194.0900000000001,40.8962942667306,Medium
619138,July 2026,1764.0,731,2163.0,30.590513068731852,5.8905130687318525,15.279999999999973,5.186341728328006,Small
619150,July 2026,3743.0,730,3318.0,78.41835289674923,-21.281647103250776,777.2399999999998,37.3190441208245,Medium
619164,July 2026,3044.0,915,2922.0,76.75748908625621,1.0374890862562154,-18.559999999999945,-1.5284526064399198,Medium
619211,July 2026,1583.0,914,1310.0,47.64574045298984,-26.254259547010165,-38.86999999999989,-1.8468190240889388,Medium
619214,July 2026,2282.0,730,2099.0,87.71291670318753,5.372916703187528,-3.4600000000000364,-0.5029069767441914,Small
619218,July 2026,3072.0,731,2496.0,78.98671489019692,-21.01328510980308,327.9799999999998,24.042986790212133,Medium
619219,July 2026,3072.0,731,2618.0,65.26893446371406,-34.71106553628594,484.0400000000002,32.14397184314508,Medium
619220,July 2026,3072.0,730,2101.0,47.57822335827689,-50.42177664172311,390.30999999999995,27.020422291450323,Medium
618070,July 2026,3437.0,730,3226.0,0.0,-98.0,21.350000000000023,7.254995242626079,Small
618595,July 2026,2221.0,913,1977.0,57.02977864983492,-33.790221350165076,791.6099999999999,45.326805806063724,Medium
618596,July 2026,2160.0,912,2252.0,56.788891543575104,-26.9111084564249,843.0500000000002,31.05614086789951,Medium
618597,July 2026,2099.0,1004,2343.0,61.735403210498504,1.6654032104985035,692.69,21.607601293916908,Medium
618598,July 2026,2313.0,547,2100.0,87.79386005347101,-12.206139946528992,6.939999999999998,3.3047619047619032,Small
618599,July 2026,2007.0,912,1673.0,76.53827859155274,-23.46172140844726,0.0,0.0,Medium
618600,July 2026,1976.0,912,1673.0,64.43734250510693,-35.562657494893074,0.0,0.0,Medium
618601,July 2026,1856.0,853,1734.0,79.1676428617069,-16.1023571382931,0.0,0.0,Medium
618602,July 2026,1856.0,884,1734.0,77.00218035080867,-18.047819649191325,0.0,0.0,Medium
618603,July 2026,1703.0,913,1673.0,60.4112362043148,-10.698763795685203,140.37999999999965,4.050412312237786,Medium
618604,July 2026,1430.0,1065,1399.0,75.64870343247316,-15.98129656752684,-46.690000000000055,-1.9217787875794419,Medium
618605,July 2026,1764.0,915,1887.0,95.30672649478714,13.816726494787147,-240.29999999999973,-8.346735117073111,Medium
618606,July 2026,1673.0,915,1673.0,89.32298827587933,18.122988275879322,-73.37000000000035,-2.2412565944019094,Medium
